application_id,application_date,application_month,claimed_first_name,claimed_last_name,date_of_birth,age,ssn_last4,address_line,city,state,zip_code,phone_number,email,email_domain,is_free_email_domain,employer_name,employer_industry,annual_income,housing_status,months_at_address,months_at_employer,thin_file_flag,device_id,ip_region,application_hour,num_prev_apps_same_device_7d,num_prev_apps_same_email_30d,num_prev_apps_same_phone_30d,num_prev_apps_same_address_30d,zip_ip_distance_proxy,name_email_match_score,document_uploaded,verification_note,ocr_document_text,address_explanation_text,employment_explanation_text,fraud_label,fraud_type,difficulty_level,generated_signal_score
APP-5842AB85BEB0,2024-09-09,2024-09,Jessica,Parker,1996-05-24,28,5004,4285 Franklin Avenue,Cincinnati,OH,45201,202-204-1968,jessica.parker5@aol.com,aol.com,1,Morgan Stanley,finance,113000,other,68,53,0,DEV-5666890C817B4EAB,OH,1,0,0,1,0,0.127,0.866,1,Income verified through pay stubs provided.,Bank statement Jessica Parker address 4285 Franklin Avenue Cincinnati OH 45201,Moved to Cincinnati last month for new job opportunity.,Contractor converted to full-time employee recently.,0,legitimate_clean,easy,0.156
APP-409C374C6A12,2024-10-09,2024-10,Melissa,Martin,1961-09-05,63,5410,9029 Farm Road,Omaha,NE,68101,406-996-1566,melissa60@professionalmail.com,professionalmail.com,0,Capital One,finance,165000,other,106,60,0,DEV-2357E86872E04A85,NE,8,0,0,0,0,0.032,0.529,1,Identity documents match across all sources.,Credit union statement member Melissa Martin address verified Omaha,Moved to Omaha last month for new job opportunity.,Started new position at Capital One last month.,0,legitimate_clean,medium,0.043
APP-CA25797F974F,2024-10-23,2024-10,Michael,Thompson,1982-08-06,42,5650,9654 Jackson Street,Philadelphia,PA,19101,371-882-1550,michael.t@charter.net,charter.net,0,Ford Motor Company,manufacturing,93000,rent,91,32,0,DEV-B6DD63AA24E742E4,MA,17,0,0,0,0,0.159,0.522,1,Standard verification completed without issues.,Tax document Michael Thompson filing address 9654 Jackson Street Philadelphia PA,Recently relocated for work and mailing and residential address differ temporarily.,Promoted internally and tenure reflects new role start date.,0,legitimate_clean,easy,0.018
APP-1B8DB4438D18,2024-07-25,2024-07,Donna,Davis,2004-02-28,20,4623,6149 Riverside Avenue,Atlanta,GA,30301,231-440-8073,donnadavis@msn.com,msn.com,1,Best Buy,retail,22000,own,103,54,0,DEV-9EA0A3E3BD924538,GA,11,0,0,0,0,0.167,0.863,1,Applicant confirmed recent move and provided updated utility bill.,Pay stub Best Buy employee Donna Davis period ending current,Recently purchased home and previous address was rental.,Promoted internally and tenure reflects new role start date.,0,legitimate_clean,medium,0.066
APP-ABE33A046C40,2024-11-01,2024-11,Melissa,Johnson,1967-08-06,57,2437,5877 Beach Avenue,Houston,TX,77001,773-714-5619,melissa.j@outlook.com,outlook.com,1,American Express,finance,102000,rent,31,74,0,DEV-0A71B809E0DE4AFF,TX,8,0,0,0,0,0.174,0.503,1,Email confirmed through verification link.,W2 form Melissa Johnson employer American Express wages verified,Recently relocated for work and mailing and residential address differ temporarily.,Career change to finance industry and short tenure expected.,0,legitimate_clean,easy,0.017
APP-F3617DFBCA58,2024-07-05,2024-07,Dorothy,James,1954-11-23,70,9532,5720 Shady Grove Road,Chicago,IL,60601,798-646-4983,dorothy.james67@professionalmail.com,professionalmail.com,0,Meta,technology,118000,family,67,60,0,DEV-01EC612558964152,IL,12,0,0,0,0,0.047,0.947,1,Income verified through pay stubs provided.,Credit union statement member Dorothy James address verified Chicago,Recently purchased home and previous address was rental.,Relocated for spouse employment and found new job in Chicago.,0,legitimate_clean,easy,0.048
APP-12750DC9262A,2024-05-14,2024-05,Lisa,Mendoza,1960-05-08,64,8011,445 Lincoln Drive,Denver,CO,80201,592-349-3464,lisa.m@officeemail.com,officeemail.com,0,McDonalds,hospitality,43000,family,51,77,0,DEV-50477FCEE6FB480A,CO,15,0,0,0,0,0.109,0.525,1,Phone and email both verified successfully.,Professional license Lisa Mendoza address Denver CO valid,Currently staying with family while apartment lease finalizes.,Recently joined employer after graduation.,0,legitimate_clean,easy,0.047
APP-7B143DA2C518,2024-12-21,2024-12,Benjamin,Nguyen,2001-04-06,23,2892,1969 Liberty Street,Los Angeles,CA,90001,600-342-6216,benjamin.nguyen@businessmail.com,businessmail.com,0,Oracle,technology,101000,other,18,15,0,DEV-19F06B8017934A7B,AZ,16,0,0,0,0,0.431,0.909,1,Phone and email both verified successfully.,W2 form Benjamin Nguyen employer Oracle wages verified,College graduate recently moved to new city for first job.,Started new position at Oracle last month.,0,legitimate_noisy,medium,0.068
APP-EF9ECBEDC27E,2024-09-25,2024-09,Brian,Jimenez,1972-09-04,52,5232,7800 Franklin Avenue,Austin,TX,78701,876-306-9761,bjimenez@ymail.com,ymail.com,1,McDonalds,hospitality,24000,family,14,6,0,DEV-D1B47765E0084FA3,TX,14,0,0,0,0,0.303,0.547,1,Income verified through pay stubs provided.,Name Brian Jimenez Address 7800 Franklin Avenue Austin TX,Temporary housing while relocating to TX for employment.,Promoted internally and tenure reflects new role start date.,0,legitimate_noisy,medium,0.022
APP-166399F33F32,2024-03-19,2024-03,Debra,Johnson,1967-11-28,57,0987,3857 Bay Street,Phoenix,AZ,85001,770-382-2522,d9145@corporateemail.com,corporateemail.com,0,UnitedHealth Group,healthcare,136000,rent,11,11,0,DEV-24B18CD6D6EC4DF9,AZ,13,0,0,0,0,0.389,0.0,1,All verification checks passed successfully.,Document date appears altered or inconsistent,Currently staying with family while apartment lease finalizes.,Returned to workforce after parental leave.,0,legitimate_noisy,medium,0.141
APP-D58F000580B1,2024-01-31,2024-01,Michelle,Kim,1973-12-10,51,6594,9425 Jackson Street,Kansas City,MO,64101,478-712-9847,michelle.kim@charter.net,charter.net,0,Google,technology,65000,own,67,47,0,DEV-BD3D175E39864C0A,MO,20,0,0,0,0,0.176,0.926,1,Short employment tenure due to recent graduation.,Mortgage statement borrower Michelle Kim property Kansas City MO,Currently staying with family while apartment lease finalizes.,Started new position at Google last month.,0,legitimate_clean,easy,0.05
APP-D4DE4F61C61C,2024-02-18,2024-02,Rebecca,Scott,1998-01-11,26,3077,7447 Peninsula Lane,Sacramento,CA,95801,938-636-1347,rebecca63@ymail.com,ymail.com,1,Marriott International,hospitality,23000,rent,36,36,0,DEV-71B89C10ADF94082,CA,12,0,0,0,0,0.002,0.387,1,All verification checks passed successfully.,Credit union statement member Rebecca Scott address verified Sacramento,Temporary housing while relocating to CA for employment.,Relocated for spouse employment and found new job in Sacramento.,0,legitimate_clean,medium,0.115
APP-E67F71D991B8,2024-02-20,2024-02,Mark,Wright,1998-03-07,26,8952,5040 Meadow Lane,Nashville,TN,37201,686-284-8445,mwright@verizon.net,verizon.net,0,CVS Health,healthcare,131000,rent,63,66,0,DEV-0B7B90928B034957,TN,12,0,0,0,0,0.034,0.473,1,Name spelling variation noted but documents consistent.,Utility bill account holder Mark Wright service address Nashville TN,Address updated after recent move and utility transfer in progress.,Started new position at CVS Health last month.,0,legitimate_clean,medium,0.077
APP-7CCCB73EB057,2024-04-13,2024-04,Emily,Kelly,1984-06-11,40,0676,2174 Peninsula Lane,Baltimore,MD,21201,686-517-3808,emily_kelly@live.com,live.com,1,Ford Motor Company,manufacturing,76000,other,81,8,0,DEV-38E6B3A4D1C64DD5,MD,13,0,0,0,0,0.016,0.943,1,Employer verified through callback and start date consistent.,Lease agreement tenant Emily Kelly property 2174 Peninsula Lane Baltimore,Recently purchased home and previous address was rental.,Promoted internally and tenure reflects new role start date.,0,legitimate_clean,medium,0.083
APP-0CD843C84E9E,2024-05-20,2024-05,Eric,Watson,1995-06-03,29,5753,2986 Taylor Lane,Dallas,TX,75201,606-728-2118,eric_watson@businessmail.com,businessmail.com,0,Liberty Mutual,insurance,61000,family,18,10,0,DEV-895C772C58A14C17,TX,8,0,0,0,0,0.32,0.857,1,Address confirmed via utility statement.,Health insurance card Eric Watson employer Liberty Mutual active,Recently relocated for work and mailing and residential address differ temporarily.,Career change to insurance industry and short tenure expected.,0,legitimate_noisy,hard,0.0
APP-6711E706ACF9,2024-05-24,2024-05,Rachel,Carter,1998-10-12,26,7492,9830 Summit Drive,Orlando,FL,32801,251-374-7139,rachel69@yahoo.com,yahoo.com,1,FedEx,logistics,35000,family,26,13,0,DEV-FRAUD-0045,FL,15,2,1,2,1,0.39,0.487,1,Contact information does not match any public records.,Driver license Rachel Carter DOB verified address Orlando FL,No clear explanation for address mismatch with documents.,Recently joined employer after graduation.,1,true_name_fraud,medium,0.358
APP-600BAFAD784E,2024-05-23,2024-05,Matthew,Evans,1960-02-12,64,1787,4272 Main Street,Orlando,FL,32801,326-721-3236,matthew_evans@cox.net,cox.net,0,Nationwide,insurance,73000,family,97,27,0,DEV-187C83D7B5E34710,FL,19,0,0,0,0,0.058,0.907,0,Identity verified through standard process.,Voter registration Matthew Evans address 4272 Main Street Orlando confirmed,Currently staying with family while apartment lease finalizes.,Relocated for spouse employment and found new job in Orlando.,0,legitimate_clean,easy,0.051
APP-942B4DA2AD94,2024-01-14,2024-01,Raymond,Hill,1990-12-13,34,4842,3466 Beach Avenue,Omaha,NE,68101,861-255-4921,rhill@officeemail.com,officeemail.com,0,State University System,education,62000,rent,93,82,0,DEV-9500C60E4F874507,NE,13,0,0,0,0,0.116,0.545,1,Applicant confirmed recent move and provided updated utility bill.,Professional license Raymond Hill address Omaha NE valid,Recently relocated for work and mailing and residential address differ temporarily.,Recently joined employer after graduation.,0,legitimate_clean,medium,0.0
APP-C70CFE90BD67,2024-01-10,2024-01,Jonathan,White,2003-02-26,21,8741,410 Madison Avenue,Nashville,TN,37201,821-528-7583,jonathanwhite@att.net,att.net,0,DHL,logistics,26000,rent,67,29,0,DEV-254FBF246E754F38,TN,10,0,0,0,0,0.03,0.881,1,Address confirmed via utility statement.,Utility statement confirms service address and applicant name,Temporary housing while relocating to TN for employment.,Career change to logistics industry and short tenure expected.,0,legitimate_clean,easy,0.0
APP-2471B670C77A,2024-07-19,2024-07,Benjamin,King,2006-01-14,18,0189,9158 South Street,Sacramento,CA,95801,843-988-3507,benjamin.king@corporateemail.com,corporateemail.com,0,Intel Corporation,technology,74000,rent,85,54,0,DEV-ECEBE16FD769420C,CA,11,0,1,0,0,0.056,0.923,1,Employer information confirmed via company directory.,Insurance card holder Benjamin King policy active current address confirmed,Recently purchased home and previous address was rental.,Recently joined employer after graduation.,0,legitimate_clean,medium,0.017
APP-C6D4229472CC,2024-04-01,2024-04,Edward,Hall,1990-07-03,34,6780,6623 Elm Street,Sacramento,CA,95801,564-547-9358,edwardhall@comcast.net,comcast.net,0,IBM,technology,149000,own,70,47,0,DEV-C6E81B3C8B574637,CA,15,0,0,0,0,0.073,0.881,1,Address history verified through public records.,Direct deposit form Edward Hall employer IBM verified,Temporary housing while relocating to CA for employment.,Promoted internally and tenure reflects new role start date.,0,legitimate_clean,easy,0.0
APP-4B95F4979C9F,2024-02-22,2024-02,Anna,Gray,2001-06-14,23,7922,1015 Washington Boulevard,New York,NY,10001,691-874-4043,anna.gray@gmail.com,gmail.com,1,Progressive,insurance,47000,rent,17,74,0,DEV-CD754D0F564A423E,NY,11,0,0,0,0,0.271,0.899,1,Documents clear and consistent with application.,Direct deposit form Anna Gray employer Progressive verified,Temporary housing while relocating to NY for employment.,Contractor converted to full-time employee recently.,0,legitimate_clean,medium,0.095
APP-79266F4991F1,2024-07-01,2024-07,Samuel,Carter,1992-11-06,32,7962,5586 Colonial Drive,Raleigh,NC,27601,901-649-7154,samuelcarter@aol.com,aol.com,1,UPS,logistics,41000,own,89,11,0,DEV-147D277825894BDF,NC,20,0,0,0,0,0.001,0.933,1,Phone number verified through callback.,Utility bill account holder Samuel Carter service address Raleigh NC,Recently purchased home and previous address was rental.,Career change to logistics industry and short tenure expected.,0,legitimate_clean,medium,0.088
APP-4A68A71D1600,2024-02-01,2024-02,Emily,Flores,2003-04-25,21,8208,8634 Elm Street,Los Angeles,CA,90001,918-431-5752,emily_flores@businessmail.com,businessmail.com,0,Goldman Sachs,finance,91000,own,52,81,0,DEV-C5FED6D172324C90,CA,13,0,0,0,0,0.163,0.926,1,Recent address change explained and documented.,ID card Emily Flores address matches application Los Angeles CA,Currently staying with family while apartment lease finalizes.,Promoted internally and tenure reflects new role start date.,0,legitimate_clean,easy,0.0
APP-F76FE7986745,2024-01-27,2024-01,Kevin,Price,2002-03-16,22,9160,4274 Liberty Street,Fort Worth,TX,76101,817-388-3377,kprice@mail.com,mail.com,1,Home Depot,retail,34000,own,28,26,0,DEV-C325E6D4D8464CCD,TX,9,0,0,0,0,0.052,0.479,1,All documents match application details.,Mortgage statement borrower Kevin Price property Fort Worth TX,Currently staying with family while apartment lease finalizes.,Returned to workforce after parental leave.,0,legitimate_clean,easy,0.142
APP-5393BAE5D633,2024-01-14,2024-01,Linda,Miller,2002-04-03,22,0587,2384 Elm Street,Raleigh,NC,27601,773-789-9625,linda.miller87@yahoo.com,yahoo.com,1,McDonalds,hospitality,27000,family,10,11,0,DEV-D6DD6BD2712A4C67,NC,10,0,0,0,0,0.315,0.888,1,Email confirmed through verification link.,Mortgage statement borrower Linda Miller property Raleigh NC,Currently staying with family while apartment lease finalizes.,Returned to workforce after parental leave.,0,legitimate_noisy,medium,0.114
APP-0906ABD123D1,2024-08-27,2024-08,Joshua,Murphy,1997-10-26,27,0626,2581 Prairie Street,Memphis,TN,38101,731-908-2410,joshuamurphy@officeemail.com,officeemail.com,0,Capital One,finance,163000,own,112,12,0,DEV-9B7439B2220043EA,TN,14,0,0,0,0,0.223,0.9,1,Employer information confirmed via company directory.,W2 form Joshua Murphy employer Capital One wages verified,Currently staying with family while apartment lease finalizes.,Recently joined employer after graduation.,0,legitimate_clean,easy,0.0
APP-DC0712E3AA51,2024-06-25,2024-06,Richard,Thomas,1989-02-15,35,2821,9513 Ranch Drive,Dallas,TX,75201,912-653-3268,richardthomas@sbcglobal.net,sbcglobal.net,0,XPO Logistics,logistics,46000,rent,117,21,0,DEV-3E04E72FD4BB4E7E,TX,19,0,0,0,0,0.123,0.932,1,Recent address change explained and documented.,Pay stub XPO Logistics employee Richard Thomas period ending current,Currently staying with family while apartment lease finalizes.,Started new position at XPO Logistics last month.,0,legitimate_clean,easy,0.016
APP-119482B4B8E0,2024-08-12,2024-08,Timothy,Bennett,2006-05-09,18,4960,6729 Prairie Street,Atlanta,GA,30301,250-918-7919,timothy.bennett94@corporateemail.com,corporateemail.com,0,JB Hunt,logistics,36000,family,18,12,0,DEV-77D1D55DDECC4786,GA,13,1,0,0,0,0.455,0.937,1,Income documentation matches stated amount.,Insurance card holder Timothy Bennett policy active current address confirmed,Currently staying with family while apartment lease finalizes.,Contractor converted to full-time employee recently.,0,legitimate_noisy,medium,0.152
APP-910B3FBBEED8,2024-07-05,2024-07,Jason,Jimenez,1990-02-14,34,0325,734 Center Street,Phoenix,AZ,85001,444-556-1871,jason.jimenez@enterprisemail.com,enterprisemail.com,0,XPO Logistics,logistics,55000,rent,62,31,0,DEV-A33D59E2A86F4FE5,AZ,12,0,0,0,0,0.202,0.911,1,Phone and email both verified successfully.,Employment verification Jason Jimenez position confirmed XPO Logistics,Address updated after recent move and utility transfer in progress.,Career change to logistics industry and short tenure expected.,0,legitimate_clean,easy,0.0
APP-557C37EC9E97,2024-12-17,2024-12,Daniel,Morris,1970-05-13,54,3942,2220 Forest Lane,Houston,TX,77001,499-607-3870,danielmorris@businessmail.com,businessmail.com,0,American Express,finance,72000,own,111,26,0,DEV-CBD235D4AC504D1F,TX,10,0,0,0,0,0.073,0.863,1,Document quality acceptable and all fields readable.,Professional license Daniel Morris address Houston TX valid,College graduate recently moved to new city for first job.,Relocated for spouse employment and found new job in Houston.,0,legitimate_clean,easy,0.0
APP-4213CE668010,2024-12-25,2024-12,James,Campbell,1994-06-18,30,3214,7122 Peninsula Lane,Cincinnati,OH,45201,391-242-2097,jamescampbell@msn.com,msn.com,1,Intel Corporation,technology,109000,rent,59,55,0,DEV-B3756F5A75404BB8,OH,7,0,0,0,0,0.155,0.913,1,Address discrepancy resolved with updated proof.,Utility bill account holder James Campbell service address Cincinnati OH,Recently purchased home and previous address was rental.,Career change to technology industry and short tenure expected.,0,legitimate_clean,medium,0.09
APP-636D5AEB0738,2024-11-16,2024-11,Robert,Jimenez,1995-02-24,29,2456,2414 Greenwood Drive,Omaha,NE,68101,548-848-1216,robert.jimenez51@sbcglobal.net,sbcglobal.net,0,XPO Logistics,logistics,54000,family,92,10,0,DEV-5AD1179EC3D745C5,NE,10,0,0,0,0,0.18,0.91,1,Applicant provided additional documentation as requested.,Voter registration Robert Jimenez address 2414 Greenwood Drive Omaha confirmed,Recently relocated for work and mailing and residential address differ temporarily.,Promoted internally and tenure reflects new role start date.,0,legitimate_clean,easy,0.0
